Seconds,Load Cell,206 Ch1,206 Ch2,207 Ch1,207 Ch2,Actuator Enc,Mirror Enc
115.07799999999406,403.82391357421875,-6707842,-8183037,-685738,-3128164,134.499055,89.24698000000001
115.23500000000058,401.6812744140625,-6715234,-8214020,-631553,-3098152,134.49906000000001,89.246975
115.39100000000326,399.39324951171875,-6719777,-8192883,-565948,-3054276,134.49906000000001,89.24698500000001
115.54700000000594,396.225341796875,-6704881,-8181351,-498607,-3004720,134.49906000000001,89.24698000000001
115.70299999999406,393.86395263671875,-6688848,-8192966,-456526,-2948910,134.49908000000002,89.24698000000001
115.86000000000058,391.397216796875,-6686450,-8201017,-400999,-2910401,134.49908000000002,89.24698000000001
116.01600000000326,388.3505859375,-6676196,-8195902,-360057,-2848588,134.499075,89.24699000000001
116.17200000000594,386.19415283203125,-6646087,-8201600,-301595,-2791155,134.49908000000002,89.24699500000001
116.31299999999464,383.51434326171875,-6627174,-8210986,-205511,-2734651,134.49909000000002,89.24702
116.46899999999732,379.16888427734375,-6604785,-8237425,28979,-2545718,134.499095,89.24702
116.625,367.671875,-6527297,-8226080,407616,-2221266,134.49912500000002,89.247055
116.78100000000268,348.12884521484375,-6460213,-8237142,605934,-2045672,134.49916000000002,89.24708500000001
116.93799999999464,336.7923583984375,-6432788,-8250803,744353,-1956167,134.499165,89.247095
117.09399999999732,331.1492919921875,-6436420,-8236938,812693,-1893970,134.499185,89.24712000000001
117.25,326.6621398925781,-6417481,-8223572,891331,-1839457,134.4992,89.24711500000001
117.40600000000268,322.6382751464844,-6392312,-8248602,991862,-1758248,134.49920500000002,89.24713500000001
117.56299999999464,317.36041259765625,-6354870,-8297736,1113552,-1692204,134.49921500000002,89.24716500000001
117.71899999999732,311.3442687988281,-6305346,-8275886,1186877,-1647658,134.49922,89.24716000000001
117.875,305.7892761230469,-6269247,-8266246,1271995,-1558247,134.49922500000002,89.24718000000001
118.03100000000268,300.0483093261719,-6254835,-8228613,1379936,-1444531,134.499245,89.24719
