Seconds,Load Cell,206 Ch1,206 Ch2,207 Ch1,207 Ch2,Actuator Enc,Mirror Enc
31.109000000011292,-256.34649658203125,1008933,676143,1769384,1383865,134.49138000000002,89.23841
31.264999999999418,-252.4371337890625,993809,660032,1759136,1359158,134.491395,89.238405
31.406000000002678,-249.23690795898438,994677,656151,1743923,1338040,134.49138000000002,89.23840000000001
31.562000000005355,-245.99717712402344,994714,643600,1726937,1342446,134.491385,89.23838
31.718000000008033,-243.015380859375,986161,634009,1696850,1334713,134.49138000000002,89.238365
31.875,-239.26902770996094,968187,612385,1691454,1297711,134.49137000000002,89.23835500000001
32.03100000000268,-237.0787353515625,978554,616729,1679475,1298660,134.491355,89.23836000000001
32.187000000005355,-233.77792358398438,970326,632442,1657971,1283268,134.49134500000002,89.23834500000001
32.34300000000803,-231.86610412597656,966516,637973,1638398,1262290,134.49134,89.23835000000001
32.5,-228.850830078125,934842,631558,1631308,1242224,134.49135,89.23835000000001
32.65600000000268,-226.96722412109375,936668,607304,1626871,1222627,134.49134500000002,89.23833
32.812000000005355,-225.114990234375,930900,606422,1614024,1227229,134.49134,89.23833
32.96800000000803,-223.01382446289062,914317,609322,1591729,1221630,134.49133,89.23832
33.125,-221.0008087158203,893892,603775,1582874,1207931,134.49131500000001,89.23830500000001
33.28100000000268,-219.6172637939453,907243,591558,1577390,1208879,134.49133,89.23829500000001
33.437000000005355,-217.71466064453125,905088,586698,1575710,1199597,134.49132,89.23831000000001
33.578000000008615,-216.44390869140625,908905,576630,1572245,1181853,134.49131500000001,89.23829500000001
33.73400000001129,-214.9301300048828,898953,590758,1542986,1158682,134.49132500000002,89.23829
33.90600000000268,-211.89129638671875,863507,557943,1515150,1082685,134.491295,89.23828
34.062000000005355,-203.934326171875,843847,529157,1476337,1016410,134.491285,89.23825000000001
34.21800000000803,-199.17385864257812,836092,543554,1422371,1014988,134.49129000000002,89.23825000000001
34.375,-194.04942321777344,785040,701294,1201022,991502,134.49129000000002,89.23822500000001
34.53100000000268,-187.56298828125,728993,872694,937761,952490,134.49125500000002,89.23821000000001
34.687000000005355,-178.17335510253906,686106,977535,710020,926976,134.49125500000002,89.23817500000001
34.84300000000803,-169.56788635253906,644073,1004025,629098,902424,134.49123,89.23815
35.0,-160.125244140625,589462,967629,572618,868860,134.491205,89.23814
35.13999999999942,-152.77175903320312,569024,909158,539052,799944,134.491185,89.2381
35.29700000000594,-144.91661071777344,540561,882346,511527,774192,134.49116500000002,89.23807000000001
35.453000000008615,-137.1905975341797,523169,796799,520864,720923,134.49116500000002,89.238055
35.60900000001129,-128.36041259765625,489883,726125,516694,665785,134.49115,89.23803500000001
35.76499999999942,-120.86666870117188,429539,634807,521934,621439,134.491125,89.23801
35.92200000000594,-112.14996337890625,413067,548574,530539,578474,134.491115,89.23797
36.078000000008615,-104.6515884399414,406425,454383,537803,525376,134.49110000000002,89.237965
36.21800000000803,-97.821533203125,388170,409133,540443,482043,134.491085,89.23794000000001
36.375,-91.07279968261719,357984,369349,517882,441798,134.49108,89.23793
36.53100000000268,-85.17652893066406,342738,344850,494612,392701,134.49106500000002,89.23791000000001
36.687000000005355,-79.43418884277344,332702,308919,478549,336115,134.491045,89.23788
36.84300000000803,-74.5799560546875,313795,257856,467864,308976,134.491035,89.23788
37.0,-68.24334716796875,296250,218629,451974,261425,134.49102000000002,89.23785500000001
37.15600000000268,-62.961158752441406,269633,193281,424470,210278,134.49102000000002,89.23784
37.312000000005355,-56.63322448730469,244353,150248,395915,173222,134.491005,89.23783
37.453000000008615,-50.579627990722656,233813,94395,373858,138163,134.491005,89.23780500000001
37.625,-44.35914611816406,213215,47225,334533,86079,134.49098,89.23777500000001
37.76499999999942,-38.027557373046875,201063,19179,311601,57070,134.49097,89.23775
37.937000000005355,-31.497879028320312,173512,-19741,281606,15831,134.49096500000002,89.23775
38.09300000000803,-25.40679931640625,162626,-39068,252598,-9237,134.49095,89.23772500000001
38.25,-19.460052490234375,135572,-63551,220945,-75271,134.49093000000002,89.237705
38.38999999999942,-12.9429931640625,110952,-77239,178014,-92599,134.490915,89.23769
38.54700000000594,-7.025848388671875,95747,-97126,131016,-120932,134.490905,89.23767500000001
38.703000000008615,-1.531951904296875,75800,-121716,104887,-174796,134.49089500000002,89.237655
38.85900000001129,3.9544677734375,69446,-151154,76121,-194151,134.49088500000002,89.23764000000001
39.01499999999942,9.555831909179688,40282,-172927,45371,-223247,134.49087500000002,89.23762500000001
39.17200000000594,15.357666015625,19777,-189909,19154,-261268,134.49086,89.2376
39.34300000000803,22.245956420898438,1114,-209505,-17579,-289411,134.490855,89.23758000000001
39.5,28.4599609375,-23238,-264778,-38026,-315813,134.490845,89.23757
39.65600000000268,34.51115417480469,-37637,-292193,-75515,-370590,134.49082,89.23754000000001
39.812000000005355,40.506927490234375,-64864,-331962,-124303,-417132,134.49080500000002,89.23753
39.96800000000803,47.15959167480469,-76202,-377375,-149513,-459732,134.49079500000002,89.237515
40.125,53.68833923339844,-106598,-398796,-176248,-514307,134.490775,89.237485
40.28100000000268,59.357879638671875,-120634,-414873,-210119,-571085,134.490775,89.23747
40.437000000005355,65.24104309082031,-138936,-436680,-241817,-591040,134.49076000000002,89.23745500000001
40.578000000008615,71.00502014160156,-175303,-465649,-266205,-637338,134.490755,89.237425
40.73400000001129,76.38714599609375,-188797,-491357,-295434,-657292,134.490745,89.23741000000001
40.88999999999942,81.76953125,-214789,-527187,-327570,-698471,134.49073,89.23739
41.062000000005355,88.78530883789062,-233421,-553851,-364150,-743349,134.49071500000002,89.23738
41.21800000000803,94.44134521484375,-248040,-553680,-388463,-760386,134.49069,89.23735
41.375,100.70382690429688,-259420,-580785,-415498,-794030,134.49069500000002,89.23733000000001
41.53100000000268,106.222900390625,-276434,-634037,-433158,-850238,134.490685,89.23731000000001
41.687000000005355,111.89694213867188,-291615,-666117,-471789,-889160,134.490665,89.23731000000001
41.84300000000803,117.16412353515625,-309443,-702260,-495919,-925581,134.490665,89.23728000000001
42.0,122.96002197265625,-336793,-742792,-521928,-959413,134.490655,89.23727500000001
42.15600000000268,128.0074462890625,-354185,-750745,-559359,-991073,134.49062500000002,89.237255
42.312000000005355,134.0595703125,-371746,-743480,-592865,-1033349,134.49062,89.23722000000001
42.46800000000803,139.63192749023438,-401265,-764385,-629040,-1071153,134.49060500000002,89.237205
42.625,145.66839599609375,-423274,-810323,-659526,-1117284,134.490595,89.2372
42.78100000000268,151.69564819335938,-431493,-824103,-687407,-1144128,134.490595,89.23717500000001
42.937000000005355,157.52880859375,-461443,-834432,-725314,-1178089,134.49058000000002,89.23715000000001
43.078000000008615,162.91366577148438,-480072,-861056,-762164,-1205189,134.49057000000002,89.23714000000001
43.23400000001129,167.83154296875,-510897,-866562,-787847,-1264033,134.490545,89.23712
43.38999999999942,173.77572631835938,-526479,-884701,-812623,-1284153,134.49053500000002,89.23710000000001
43.562000000005355,179.97540283203125,-539017,-924838,-826424,-1318393,134.49053,89.23708500000001
43.71800000000803,185.10797119140625,-564066,-942010,-872295,-1368912,134.49051,89.23706000000001
43.875,190.15283203125,-598926,-968548,-896236,-1392504,134.490505,89.237035
44.03100000000268,195.61846923828125,-613544,-981464,-918884,-1425796,134.490495,89.23702
44.17200000000594,201.10519409179688,-617993,-1013931,-940632,-1484042,134.490485,89.23700500000001
44.34300000000803,206.05645751953125,-633770,-1059676,-993560,-1488834,134.49049000000002,89.23700000000001
44.48400000001129,211.53631591796875,-674685,-1076133,-1017360,-1519572,134.49047000000002,89.23697000000001
44.63999999999942,217.76193237304688,-706387,-1103995,-1045210,-1559573,134.490465,89.23695500000001
44.79700000000594,223.06246948242188,-718924,-1107739,-1074509,-1599412,134.49044,89.23694
44.953000000008615,228.84750366210938,-723658,-1121912,-1102444,-1619874,134.49042500000002,89.23690500000001
45.10900000001129,234.454833984375,-765841,-1143876,-1139254,-1669368,134.49042,89.236895
45.26499999999942,240.6007080078125,-795682,-1151300,-1179187,-1691776,134.490405,89.236885
45.42200000000594,245.57363891601562,-813297,-1183072,-1202855,-1714999,134.490395,89.236845
45.578000000008615,251.36749267578125,-820781,-1201477,-1222154,-1762454,134.490395,89.23684
45.73400000001129,256.150146484375,-838593,-1220856,-1255946,-1810095,134.49037,89.236815
45.88999999999942,261.8280334472656,-862332,-1234673,-1305740,-1837875,134.49036,89.23681
46.04700000000594,267.0303649902344,-892808,-1244073,-1331464,-1862164,134.49034500000002,89.23679000000001
46.203000000008615,272.4252624511719,-905273,-1289135,-1344268,-1899759,134.49033,89.236765
46.34300000000803,279.0439758300781,-921673,-1309404,-1377482,-1940290,134.49032,89.23675
46.5,284.1258239746094,-939975,-1312158,-1420581,-1969931,134.490305,89.23674000000001
46.67200000000594,289.9966125488281,-976675,-1329058,-1435941,-2013125,134.49031000000002,89.23672
46.828000000008615,295.0939636230469,-991628,-1363215,-1458212,-2053588,134.49030000000002,89.23669500000001
46.98400000001129,299.80865478515625,-996802,-1387711,-1489777,-2114351,134.49029000000002,89.23665500000001
47.15600000000268,306.1174621582031,-1034229,-1408147,-1522534,-2124361,134.49027,89.23665500000001
47.312000000005355,310.62677001953125,-1050490,-1428708,-1547915,-2149287,134.49026,89.23664500000001
47.48400000001129,316.07916259765625,-1063862,-1451880,-1571201,-2184532,134.49027,89.236625
47.63999999999942,320.78594970703125,-1080638,-1468648,-1593482,-2211693,134.49025,89.23661000000001
47.812000000005355,326.2298583984375,-1109855,-1484768,-1632364,-2264312,134.490235,89.23659
47.96800000000803,331.33013916015625,-1117373,-1505880,-1659282,-2294134,134.490215,89.23657
48.125,335.7568664550781,-1139515,-1520784,-1677400,-2306564,134.490215,89.23656500000001
48.29700000000594,337.6662902832031,-1139754,-1524476,-1678634,-2317355,134.490215,89.23656000000001
48.453000000008615,337.8192443847656,-1129079,-1535376,-1664160,-2325842,134.490215,89.23655000000001
48.60900000001129,337.5901184082031,-1128482,-1535832,-1661372,-2323389,134.49021000000002,89.23655500000001
48.76499999999942,337.0092468261719,-1133370,-1528372,-1660300,-2318563,134.49022000000002,89.23655500000001
