Seconds,Load Cell,206 Ch1,206 Ch2,207 Ch1,207 Ch2,Actuator Enc,Mirror Enc
394.39100000000326,-311.9930114746094,1345987,510261,2582623,1857826,134.49167,89.23865500000001
394.54700000000594,-317.3218994140625,1355043,522141,2603782,1889286,134.49167500000001,89.23866000000001
394.70299999999406,-322.21087646484375,1371851,547074,2639180,1928165,134.49169,89.23869
394.8600000000006,-327.59722900390625,1391185,557380,2682002,1967209,134.49169,89.23870500000001
395.01600000000326,-333.1080322265625,1398378,582357,2705029,2010536,134.49172000000002,89.23872
395.17200000000594,-338.44781494140625,1410729,609296,2727086,2052151,134.49173000000002,89.23872
395.32799999999406,-343.5461120605469,1425966,623995,2771990,2083086,134.49173000000002,89.23876000000001
395.4850000000006,-348.49951171875,1450007,649300,2799431,2118423,134.49174000000002,89.23878
395.64100000000326,-353.537841796875,1458709,672287,2828670,2150799,134.491755,89.23879000000001
395.79700000000594,-358.56195068359375,1465427,695831,2859012,2197219,134.49176500000002,89.23880500000001
395.9689999999973,-364.52764892578125,1487494,715682,2894971,2236978,134.49177500000002,89.23882
396.125,-368.7843322753906,1518063,723859,2928721,2276483,134.49179,89.23884000000001
396.2810000000027,-374.7278747558594,1528958,737282,2955417,2310165,134.4918,89.238865
396.42200000000594,-379.2032165527344,1537921,742016,2981298,2366260,134.49178500000002,89.23889000000001
396.625,-384.99688720703125,1551838,765078,3022228,2409462,134.49182000000002,89.238905
396.7810000000027,-390.8821716308594,1573788,794950,3049231,2451663,134.49184000000002,89.23892000000001
396.93799999999464,-396.1539611816406,1586255,822704,3068960,2480302,134.491845,89.23893000000001
397.0939999999973,-400.9437255859375,1593221,846183,3094357,2519169,134.49185,89.23896500000001
397.25,-405.3979187011719,1603184,851331,3121389,2554080,134.49185500000002,89.23897500000001
397.4060000000027,-410.68701171875,1622931,861797,3161256,2583624,134.49186,89.23899
397.56299999999464,-414.57080078125,1624076,899208,3179899,2630157,134.49186,89.239005
397.7189999999973,-419.46844482421875,1629052,929791,3206966,2671777,134.49188,89.23903000000001
397.875,-425.3283996582031,1641341,944855,3249568,2704609,134.491895,89.23904
398.0310000000027,-429.16900634765625,1662941,965064,3265521,2732136,134.49190000000002,89.23906000000001
398.17200000000594,-433.9085998535156,1670928,989254,3278117,2761229,134.491905,89.23907500000001
398.32799999999406,-436.2249450683594,1671252,997120,3274234,2766246,134.49192000000002,89.23907500000001
398.4850000000006,-436.28826904296875,1663641,999533,3271075,2764146,134.49193000000002,89.23908
398.64100000000326,-435.9054260253906,1672372,977397,3280786,2755071,134.49192000000002,89.23908
398.79700000000594,-435.1219787597656,1669322,985822,3275954,2766322,134.49193000000002,89.23908
398.9689999999973,-435.4198303222656,1651315,995391,3268705,2770109,134.49191000000002,89.23908
399.125,-434.4926452636719,1648952,985333,3264744,2769638,134.491915,89.239085
399.29700000000594,-434.15936279296875,1662085,966746,3273863,2754851,134.491915,89.23908
399.43799999999464,-433.53546142578125,1648831,959597,3267355,2763986,134.49191000000002,89.239095
399.5939999999973,-433.3292236328125,1647521,982981,3266504,2762251,134.49192000000002,89.23907500000001
399.75,-432.7616271972656,1635475,978073,3249279,2767931,134.49192000000002,89.23908
399.9060000000027,-432.3612365722656,1638730,943861,3264499,2756894,134.491905,89.23908
